usageKey,canonicalName,vernacularName,primaryImageUrl,secondaryImageUrl,primarySourceUrl,secondarySourceUrl,primaryGbifId,secondaryGbifId,primarySource,secondarySource,primaryLicense,secondaryLicense,primaryVisualRole,secondaryVisualRole,primaryExplicitVisualRoleField,secondaryExplicitVisualRoleField,sameImageUrl,sameGbifId,visualRoleReviewStatus,reviewerVisualVariety,reviewerNotes
3013404,Crataegus crus-galli,cockspur hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/644565035/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/663018007/original.jpg,https://www.gbif.org/occurrence/6234828294,https://www.gbif.org/occurrence/6334373570,6234828294,6334373570,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
3013535,Crataegus populnea,poplar-like hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/282318871/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/282318897/original.jpg,https://www.gbif.org/occurrence/4993797805,https://www.gbif.org/occurrence/4993797805,4993797805,4993797805,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3013570,Crataegus macracantha,large-thorned hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/664729633/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/664729675/original.jpg,https://www.gbif.org/occurrence/6334243632,https://www.gbif.org/occurrence/6334243632,6334243632,6334243632,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3013585,Crataegus rivulopugnensis,Battle Creek hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/518756305/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/518756303/original.jpg,https://www.gbif.org/occurrence/5188394851,https://www.gbif.org/occurrence/5188394851,5188394851,5188394851,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3013663,Crataegus lumaria,round-leaved hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/130456320/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/130456336/original.jpeg,https://www.gbif.org/occurrence/3124666717,https://www.gbif.org/occurrence/3124666717,3124666717,3124666717,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3013866,Crataegus calpodendron,pear hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/642952635/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/390468468/original.jpeg,https://www.gbif.org/occurrence/6353113509,https://www.gbif.org/occurrence/4875589764,6353113509,4875589764,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
3014062,Crataegus holmesiana,Holmes' hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/487146169/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/487146172/original.jpg,https://www.gbif.org/occurrence/5133791619,https://www.gbif.org/occurrence/5133791619,5133791619,5133791619,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3014175,Crataegus brainerdii,Brainerd's hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/61870202/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/61870234/original.jpeg,https://www.gbif.org/occurrence/2576297287,https://www.gbif.org/occurrence/2576297287,2576297287,2576297287,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3014267,Crataegus schuettei,Schuette's hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/564700078/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/564700096/original.jpg,https://www.gbif.org/occurrence/6185944226,https://www.gbif.org/occurrence/6185944226,6185944226,6185944226,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3014366,Crataegus flabellata,fan-leaved hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/664418392/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/664418299/original.jpg,https://www.gbif.org/occurrence/6334312331,https://www.gbif.org/occurrence/6334312331,6334312331,6334312331,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3014479,Crataegus magniflora,shining-branch hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/379406947/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/379406935/original.jpg,https://www.gbif.org/occurrence/4994396953,https://www.gbif.org/occurrence/4994396953,4994396953,4994396953,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3014505,Crataegus scabrida,rough hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/130613441/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/130613491/original.jpeg,https://www.gbif.org/occurrence/3124588709,https://www.gbif.org/occurrence/3124588709,3124588709,3124588709,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3014745,Crataegus pennsylvanica,Pennsylvania hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/641053896/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/641053944/original.jpg,https://www.gbif.org/occurrence/6236055984,https://www.gbif.org/occurrence/6236055984,6236055984,6236055984,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3014793,Crataegus canadensis,Canada hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/510975836/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/510975850/original.jpg,https://www.gbif.org/occurrence/5167767489,https://www.gbif.org/occurrence/5167767489,5167767489,5167767489,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3014805,Crataegus punctata,dotted hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/644421961/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/644422055/original.jpg,https://www.gbif.org/occurrence/6234548070,https://www.gbif.org/occurrence/6234548070,6234548070,6234548070,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3014833,Crataegus suborbiculata,Caughnawaga hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/666509769/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/666509757/original.jpg,https://www.gbif.org/occurrence/6334027924,https://www.gbif.org/occurrence/6334027924,6334027924,6334027924,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3014860,Crataegus coccinioides,Kansas hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/509026018/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/509026010/original.jpg,https://www.gbif.org/occurrence/5167043152,https://www.gbif.org/occurrence/5167043152,5167043152,5167043152,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3014896,Crataegus macrosperma,big-fruited hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/641054175/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/641054164/original.jpg,https://www.gbif.org/occurrence/6234310973,https://www.gbif.org/occurrence/6234310973,6234310973,6234310973,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3014900,Crataegus fluviatilis,Fort Sheridan hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/281992416/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/281992447/original.jpg,https://www.gbif.org/occurrence/4121015855,https://www.gbif.org/occurrence/4121015855,4121015855,4121015855,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3015009,Crataegus cognata,cognate hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/283923578/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/283923624/original.jpg,https://www.gbif.org/occurrence/4993860564,https://www.gbif.org/occurrence/4993860564,4993860564,4993860564,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3015396,Crataegus compacta,clustered hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/311469896/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/311469905/original.jpg,https://www.gbif.org/occurrence/4400105351,https://www.gbif.org/occurrence/4400105351,4400105351,4400105351,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3015560,Crataegus submollis,Quebec hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/661810010/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/661810017/original.jpg,https://www.gbif.org/occurrence/6320664333,https://www.gbif.org/occurrence/6320664333,6320664333,6320664333,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3015853,Crataegus chrysocarpa,fireberry hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/661822350/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/661822340/original.jpg,https://www.gbif.org/occurrence/6320331412,https://www.gbif.org/occurrence/6320331412,6320331412,6320331412,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3015911,Crataegus irrasa,unshorn hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/203526170/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/203526216/original.jpeg,https://www.gbif.org/occurrence/3858444481,https://www.gbif.org/occurrence/3858444481,3858444481,3858444481,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3016092,Crataegus castlegarensis,Castlegar hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/388985813/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/388985843/original.jpeg,https://www.gbif.org/occurrence/5062679193,https://www.gbif.org/occurrence/5062679193,5062679193,5062679193,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3016197,Crataegus dodgei,Dodge's hawthorn,https://inaturalist-open-data.s3.amazonaws.com/photos/311473106/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/311473162/original.jpg,https://www.gbif.org/occurrence/4400137703,https://www.gbif.org/occurrence/4400137703,4400137703,4400137703,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3020532,Comarum palustre,marsh cinquefoil,https://inaturalist-open-data.s3.amazonaws.com/photos/607386814/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/607386823/original.jpg,https://www.gbif.org/occurrence/6129930863,https://www.gbif.org/occurrence/6129930863,6129930863,6129930863,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
3021106,Prunus americana,American plum,https://inaturalist-open-data.s3.amazonaws.com/photos/629006645/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/629006694/original.jpg,https://www.gbif.org/occurrence/6185551549,https://www.gbif.org/occurrence/6185551549,6185551549,6185551549,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3021170,Prunus nigra,Canada plum,https://inaturalist-open-data.s3.amazonaws.com/photos/651664910/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/651664932/original.jpg,https://www.gbif.org/occurrence/6252085512,https://www.gbif.org/occurrence/6252085512,6252085512,6252085512,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
3021605,Prunus pumila,sand cherry,https://inaturalist-open-data.s3.amazonaws.com/photos/666132946/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/666133027/original.jpg,https://www.gbif.org/occurrence/6352303444,https://www.gbif.org/occurrence/6352303444,6352303444,6352303444,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3021850,Prunus serotina,black cherry,https://inaturalist-open-data.s3.amazonaws.com/photos/605750184/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/605750169/original.jpg,https://www.gbif.org/occurrence/5938210511,https://www.gbif.org/occurrence/5938210511,5938210511,5938210511,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3022668,Prunus virginiana,chokecherry,https://inaturalist-open-data.s3.amazonaws.com/photos/607964534/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/607964472/original.jpg,https://www.gbif.org/occurrence/6185345619,https://www.gbif.org/occurrence/6185345619,6185345619,6185345619,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3023832,Amelanchier laevis,smooth serviceberry,https://inaturalist-open-data.s3.amazonaws.com/photos/646863143/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/646863253/original.jpg,https://www.gbif.org/occurrence/6274034881,https://www.gbif.org/occurrence/6274034881,6274034881,6274034881,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3023833,Amelanchier canadensis,Canada serviceberry,https://inaturalist-open-data.s3.amazonaws.com/photos/637320972/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/636272965/original.jpg,https://www.gbif.org/occurrence/6195234681,https://www.gbif.org/occurrence/6195311544,6195234681,6195311544,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
3023840,Amelanchier sanguinea,round-leaved serviceberry,https://inaturalist-open-data.s3.amazonaws.com/photos/510404618/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/510404758/original.jpg,https://www.gbif.org/occurrence/5230287715,https://www.gbif.org/occurrence/5230287715,5230287715,5230287715,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3023845,Amelanchier amabilis,beautiful serviceberry,https://inaturalist-open-data.s3.amazonaws.com/photos/128204369/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/128204418/original.jpg,https://www.gbif.org/occurrence/3747338408,https://www.gbif.org/occurrence/3747338408,3747338408,3747338408,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3023903,Amelanchier humilis,low serviceberry,https://inaturalist-open-data.s3.amazonaws.com/photos/643201659/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/643201630/original.jpg,https://www.gbif.org/occurrence/6236089473,https://www.gbif.org/occurrence/6236089473,6236089473,6236089473,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3023999,Amelanchier cusickii,Cusick's serviceberry,https://inaturalist-open-data.s3.amazonaws.com/photos/622790310/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/622790409/original.jpg,https://www.gbif.org/occurrence/6178391460,https://www.gbif.org/occurrence/6178391460,6178391460,6178391460,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3024052,Amelanchier arborea,downy serviceberry,https://inaturalist-open-data.s3.amazonaws.com/photos/624531666/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/624531696/original.jpg,https://www.gbif.org/occurrence/6179234930,https://www.gbif.org/occurrence/6179234930,6179234930,6179234930,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
3024070,Amelanchier intermedia,purple serviceberry,https://inaturalist-open-data.s3.amazonaws.com/photos/225389471/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/122094080/original.jpeg,https://www.gbif.org/occurrence/5237931345,https://www.gbif.org/occurrence/6234971667,5237931345,6234971667,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
3024074,Amelanchier bartramiana,Bartram's serviceberry,https://inaturalist-open-data.s3.amazonaws.com/photos/682093413/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/682093397/original.jpg,https://www.gbif.org/occurrence/6412957802,https://www.gbif.org/occurrence/6412957802,6412957802,6412957802,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
3024097,Amelanchier interior,inland serviceberry,https://inaturalist-open-data.s3.amazonaws.com/photos/508892524/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/508892562/original.jpg,https://www.gbif.org/occurrence/5168214057,https://www.gbif.org/occurrence/5168214057,5168214057,5168214057,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3026585,Spiraea alba,white meadowsweet,https://inaturalist-open-data.s3.amazonaws.com/photos/610063834/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/610063850/original.jpg,https://www.gbif.org/occurrence/6130653097,https://www.gbif.org/occurrence/6130653097,6130653097,6130653097,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3026628,Spiraea stevenii,Steven's meadowsweet,https://inaturalist-open-data.s3.amazonaws.com/photos/684764379/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/684764447/original.jpg,https://www.gbif.org/occurrence/6413978749,https://www.gbif.org/occurrence/6413978749,6413978749,6413978749,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3027159,Spiraea douglasii,Douglas' meadowsweet,https://inaturalist-open-data.s3.amazonaws.com/photos/610883045/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/610883061/original.jpg,https://www.gbif.org/occurrence/6130758110,https://www.gbif.org/occurrence/6130758110,6130758110,6130758110,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
3027485,Alchemilla filicaulis,thread-stemmed lady's-mantle,https://inaturalist-open-data.s3.amazonaws.com/photos/662835579/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/507405674/original.jpg,https://www.gbif.org/occurrence/6333989643,https://www.gbif.org/occurrence/5167997666,6333989643,5167997666,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
3027648,Alchemilla alpina,alpine lady's-mantle,https://inaturalist-open-data.s3.amazonaws.com/photos/633301602/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/650319069/original.jpg,https://www.gbif.org/occurrence/6188505128,https://www.gbif.org/occurrence/6251907090,6188505128,6251907090,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
3028402,Alchemilla glomerulans,clustered lady's-mantle,https://www.artsobservasjoner.no/MediaLibrary/2024/5/821bf569-77a4-4caf-bfcc-9694ae0231a4_image.jpg,https://www.artsobservasjoner.no/MediaLibrary/2024/5/8f5be46d-1ff5-4dde-906c-40345a038f7e_image.jpg,https://www.gbif.org/occurrence/4864783853,https://www.gbif.org/occurrence/4864783853,4864783853,4864783853,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
3029411,Sanguisorba canadensis,Canada burnet,https://inaturalist-open-data.s3.amazonaws.com/photos/645763084/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/645763130/original.jpg,https://www.gbif.org/occurrence/6234289508,https://www.gbif.org/occurrence/6234289508,6234289508,6234289508,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
3029415,Sanguisorba stipulata,Sitka burnet,https://inaturalist-open-data.s3.amazonaws.com/photos/696502557/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/693123487/original.jpg,https://www.gbif.org/occurrence/6441625585,https://www.gbif.org/occurrence/6441749921,6441625585,6441749921,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
3029635,Sanguisorba menziesii,Menzies' burnet,https://inaturalist-open-data.s3.amazonaws.com/photos/411212818/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/539359916/original.jpg,https://www.gbif.org/occurrence/5007237413,https://www.gbif.org/occurrence/5230518003,5007237413,5230518003,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
3029748,Poteridium occidentale,western burnet,https://inaturalist-open-data.s3.amazonaws.com/photos/688856151/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/692980673/original.jpg,https://www.gbif.org/occurrence/6431038327,https://www.gbif.org/occurrence/6431450514,6431038327,6431450514,gbif,gbif,CC0,CC BY,,,,,False,False,needs_manual_classification,,
3029817,Fragaria vesca,woodland strawberry,https://inaturalist-open-data.s3.amazonaws.com/photos/605392363/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/605392392/original.jpg,https://www.gbif.org/occurrence/5938156754,https://www.gbif.org/occurrence/5938156754,5938156754,5938156754,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3031905,Chamaerhodos erecta,rose chamaerhodos,https://inaturalist-open-data.s3.amazonaws.com/photos/632579725/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/636012704/original.jpg,https://www.gbif.org/occurrence/6188523349,https://www.gbif.org/occurrence/6196059357,6188523349,6196059357,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
3032570,Elmera racemosa,yellow coralbells,https://inaturalist-open-data.s3.amazonaws.com/photos/538829886/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/538830119/original.jpg,https://www.gbif.org/occurrence/5827591437,https://www.gbif.org/occurrence/5827591437,5827591437,5827591437,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3032575,Parnassia kotzebuei,Kotzebue's grass-of-Parnassus,https://inaturalist-open-data.s3.amazonaws.com/photos/692185911/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/692185948/original.jpg,https://www.gbif.org/occurrence/6441098512,https://www.gbif.org/occurrence/6441098512,6441098512,6441098512,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
3032583,Parnassia glauca,fen grass-of-Parnassus,https://inaturalist-open-data.s3.amazonaws.com/photos/677445104/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/678405934/original.jpg,https://www.gbif.org/occurrence/6399214868,https://www.gbif.org/occurrence/6399311806,6399214868,6399311806,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
3032585,Parnassia palustris,marsh grass-of-Parnassus,https://inaturalist-open-data.s3.amazonaws.com/photos/641667786/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/641667783/original.jpg,https://www.gbif.org/occurrence/6235251517,https://www.gbif.org/occurrence/6235251517,6235251517,6235251517,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
3032595,Suksdorfia violacea,violet suksdorfia,https://inaturalist-open-data.s3.amazonaws.com/photos/507530657/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/507530652/original.jpg,https://www.gbif.org/occurrence/5167152789,https://www.gbif.org/occurrence/5167152789,5167152789,5167152789,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
3032596,Suksdorfia ranunculifolia,buttercup-leaved suksdorfia,https://inaturalist-open-data.s3.amazonaws.com/photos/666293618/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/666293645/original.jpg,https://www.gbif.org/occurrence/6334899610,https://www.gbif.org/occurrence/6334899610,6334899610,6334899610,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3032603,Telesonix heucheriformis,heuchera-like brookfoam,https://inaturalist-open-data.s3.amazonaws.com/photos/507855007/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/507855021/original.jpg,https://www.gbif.org/occurrence/5167197833,https://www.gbif.org/occurrence/5167197833,5167197833,5167197833,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3032616,Conimitella williamsii,Williams' mitrewort,https://inaturalist-open-data.s3.amazonaws.com/photos/288224478/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/288224498/original.jpg,https://www.gbif.org/occurrence/4436228761,https://www.gbif.org/occurrence/4436228761,4436228761,4436228761,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3032654,Heuchera glabra,smooth alumroot,https://inaturalist-open-data.s3.amazonaws.com/photos/512156951/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/696551009/original.jpg,https://www.gbif.org/occurrence/5892422128,https://www.gbif.org/occurrence/6441747981,5892422128,6441747981,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
3032665,Heuchera americana,American alumroot,https://inaturalist-open-data.s3.amazonaws.com/photos/623081597/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/623081590/original.jpg,https://www.gbif.org/occurrence/6178379313,https://www.gbif.org/occurrence/6178379313,6178379313,6178379313,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3032666,Heuchera parvifolia,little-leaved alumroot,https://inaturalist-open-data.s3.amazonaws.com/photos/655431639/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/655431643/original.jpg,https://www.gbif.org/occurrence/6352339874,https://www.gbif.org/occurrence/6352339874,6352339874,6352339874,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3032670,Heuchera cylindrica,round-leaved alumroot,https://inaturalist-open-data.s3.amazonaws.com/photos/614876416/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/613807783/original.jpg,https://www.gbif.org/occurrence/6163111949,https://www.gbif.org/occurrence/6163155170,6163111949,6163155170,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
3032680,Heuchera chlorantha,green-flowered alumroot,https://inaturalist-open-data.s3.amazonaws.com/photos/395157178/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/395157190/original.jpg,https://www.gbif.org/occurrence/4908346690,https://www.gbif.org/occurrence/4908346690,4908346690,4908346690,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3032698,Tellima grandiflora,big-flowered fringecup,https://inaturalist-open-data.s3.amazonaws.com/photos/604902416/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/604902445/original.jpg,https://www.gbif.org/occurrence/5938405329,https://www.gbif.org/occurrence/5938405329,5938405329,5938405329,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3032719,Saxifraga adscendens,ascending saxifrage,https://inaturalist-open-data.s3.amazonaws.com/photos/679149020/original.jpg,https://www.artsobservasjoner.no/MediaLibrary/2026/5/0c020a2c-8e3a-495e-9c16-5f22c445802c_image.jpg,https://www.gbif.org/occurrence/6400497616,https://www.gbif.org/occurrence/6337997505,6400497616,6337997505,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
3032749,Saxifraga taylorii,Taylor's saxifrage,https://inaturalist-open-data.s3.amazonaws.com/photos/414381158/original.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414381426/original.jpeg,https://www.gbif.org/occurrence/4921433696,https://www.gbif.org/occurrence/4921433696,4921433696,4921433696,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3032756,Saxifraga hyperborea,pygmy saxifrage,https://inaturalist-open-data.s3.amazonaws.com/photos/553333690/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/553334007/original.jpg,https://www.gbif.org/occurrence/5293002479,https://www.gbif.org/occurrence/5293002479,5293002479,5293002479,gbif,gbif,CC0,CC0,,,,,False,True,needs_manual_classification,,
3032759,Saxifraga tricuspidata,three-toothed saxifrage,https://inaturalist-open-data.s3.amazonaws.com/photos/668185693/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/666252688/original.jpg,https://www.gbif.org/occurrence/6352447482,https://www.gbif.org/occurrence/6352513867,6352447482,6352513867,gbif,gbif,CC BY,CC BY,,,,,False,False,needs_manual_classification,,
3032783,Saxifraga rivularis,alpine brook saxifrage,https://www.artsobservasjoner.no/MediaLibrary/2026/7/6d89f47d-c0b0-4760-8d92-87420d0b5c16_image.jpg,https://www.artsobservasjoner.no/MediaLibrary/2026/7/c016d173-d0cb-44c8-9ff8-7fb79dd9dfb9_image.jpg,https://www.gbif.org/occurrence/6434797587,https://www.gbif.org/occurrence/6434797587,6434797587,6434797587,gbif,gbif,CC BY,CC BY,,,,,False,True,needs_manual_classification,,
3032796,Saxifraga cespitosa,tufted saxifrage,https://inaturalist-open-data.s3.amazonaws.com/photos/645291460/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/637852889/original.jpg,https://www.gbif.org/occurrence/6236043872,https://www.gbif.org/occurrence/6236084971,6236043872,6236084971,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
3032811,Saxifraga hirculus,yellow marsh saxifrage,https://inaturalist-open-data.s3.amazonaws.com/photos/690686427/original.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/690685337/original.jpg,https://www.gbif.org/occurrence/6431206047,https://www.gbif.org/occurrence/6431549770,6431206047,6431549770,gbif,gbif,CC0,CC0,,,,,False,False,needs_manual_classification,,
